model,batch,seq,gamma,mode,mean_ms,median_ms,std_ms,min_ms,max_ms,n_samples
Qwen2.5-7B,1,1024,15,target_decode_sd,10.164625000000001,10.159,0.04694234051827127,10.11,10.307,16
Qwen2.5-7B,1,2048,15,target_decode_sd,10.2705,10.2085,0.11642451059234342,10.157,10.494,16
Qwen2.5-7B,1,4096,15,target_decode_sd,10.3180625,10.398,0.1587860064153429,10.057,10.457,16
Qwen2.5-7B,2,256,15,target_decode_sd,10.0744375,10.067,0.028544628800062127,10.029,10.135,16
Qwen2.5-7B,2,512,15,target_decode_sd,10.0976875,10.099499999999999,0.03878783099547221,10.045,10.177,16
Qwen2.5-7B,2,1024,15,target_decode_sd,10.1431875,10.1275,0.0368659169604304,10.107,10.223,16
Qwen2.5-7B,2,2048,15,target_decode_sd,10.263375,10.2135,0.10795793934059068,10.163,10.448,16
Qwen2.5-7B,2,4096,15,target_decode_sd,10.365375,10.402,0.08111627456928704,10.237,10.453,16
Qwen2.5-7B,4,256,15,target_decode_sd,10.2548125,10.244,0.04268210983538675,10.211,10.377,16
Qwen2.5-7B,4,512,15,target_decode_sd,10.3098125,10.3045,0.03348874188937733,10.262,10.376,16
Qwen2.5-7B,4,1024,15,target_decode_sd,10.357,10.3185,0.08154671462828333,10.277,10.479,16
Qwen2.5-7B,4,2048,15,target_decode_sd,10.5178125,10.4805,0.07310469091196066,10.451,10.636,16
Qwen2.5-7B,4,4096,15,target_decode_sd,10.5063125,10.5925,0.15380451608020707,10.253,10.636,16
Qwen2.5-7B,8,256,15,target_decode_sd,10.3034375,10.28,0.05180472147079522,10.241,10.386,16
Qwen2.5-7B,8,512,15,target_decode_sd,10.4175,10.3875,0.06218788735222761,10.347,10.528,16
Qwen2.5-7B,8,1024,15,target_decode_sd,10.5485625,10.501000000000001,0.07309990310071093,10.486,10.663,16
Qwen2.5-7B,8,2048,15,target_decode_sd,10.7635,10.648499999999999,0.18604157241505645,10.619,11.035,16
Qwen2.5-7B,8,4096,15,target_decode_sd,10.832062500000001,11.016,0.2920325253004079,10.387,11.041,16
Qwen2.5-7B,16,256,15,target_decode_sd,10.43725,10.402999999999999,0.05920754456429815,10.377,10.538,16
Qwen2.5-7B,16,512,15,target_decode_sd,10.5516875,10.516,0.0631830343789638,10.495,10.661,16
Qwen2.5-7B,16,1024,15,target_decode_sd,10.7445,10.64,0.17663182046279194,10.609,11.015,16
Qwen2.5-7B,16,2048,15,target_decode_sd,11.16575,11.0225,0.2715855911740043,10.986,11.631,16
Qwen2.5-7B,16,4096,15,target_decode_sd,11.369125,11.614,0.38701574042063636,10.792,11.65,16
Qwen2.5-7B,24,256,15,target_decode_sd,10.829125000000001,10.793500000000002,0.07280006868128631,10.759,10.97,16
Qwen2.5-7B,24,512,15,target_decode_sd,11.0284375,10.956,0.1251974274229838,10.912,11.215,16
Qwen2.5-7B,24,1024,15,target_decode_sd,11.3589375,11.1955,0.2587401447398528,11.175,11.751,16
Qwen2.5-7B,24,2048,15,target_decode_sd,11.5359375,11.716,0.33399250864852253,10.821,11.735,16
Qwen2.5-7B,24,4096,15,target_decode_sd,10.99075,11.0145,0.051828563553314895,10.893,11.034,16
Qwen2.5-7B,32,256,15,target_decode_sd,11.0069375,10.9175,0.14430452464608753,10.898,11.232,16
Qwen2.5-7B,32,512,15,target_decode_sd,11.313,11.212,0.16424088001063145,11.189,11.571,16
Qwen2.5-7B,32,1024,15,target_decode_sd,11.3821875,11.54,0.4842371621082655,10.46,12.231,16
Qwen2.5-7B,32,2048,15,target_decode_sd,11.0756875,10.4975,0.7312216917597563,10.443,12.208,16
Qwen2.5-7B,32,4096,15,target_decode_sd,11.7414375,11.643,0.14898454897516497,11.612,12.004,16
Qwen2.5-7B,48,256,15,target_decode_sd,12.0429375,11.912,0.21038994549803597,11.884,12.356,16
Qwen2.5-7B,48,512,15,target_decode_sd,12.4424375,12.344,0.1621077702229807,12.316,12.686,16
Qwen2.5-7B,48,1024,15,target_decode_sd,12.281875,12.6675,0.6019584564846092,11.338,12.688,16
Qwen2.5-7B,48,2048,15,target_decode_sd,11.425125,11.379999999999999,0.21555320302267222,10.821,11.671,16
Qwen2.5-7B,48,4096,15,target_decode_sd,11.6284375,11.391,0.5961898991372913,10.672,12.499,16
Qwen2.5-7B,64,256,15,target_decode_sd,12.5078125,12.4105,0.16238522870014963,12.388,12.854,16
Qwen2.5-7B,64,512,15,target_decode_sd,12.1346875,12.7075,1.0299181662475259,10.4,12.719,16
Qwen2.5-7B,64,1024,15,target_decode_sd,11.4129375,10.4195,1.3564438048932708,10.337,13.36,16
Qwen2.5-7B,64,2048,15,target_decode_sd,13.161125,13.293,0.26087797275099045,12.477,13.335,16
Qwen2.5-7B,64,4096,15,target_decode_sd,12.781583333333334,12.828,0.11640170127883025,12.532,12.877,12
Qwen2.5-7B,0,0,15,target_verify,9.599625,9.614,0.03245894843234014,9.537,9.626,16
Qwen2.5-7B,1,256,15,target_verify,9.648859375,9.624,0.07874146306713116,9.528,9.785,64
Qwen2.5-7B,1,512,15,target_verify,9.84771875,9.773499999999999,0.1536012637131795,9.676,10.117,64
Qwen2.5-7B,1,1024,15,target_verify,10.243866666666667,10.095500000000001,0.29622234358022037,9.996,10.766,60
Qwen2.5-7B,1,2048,15,target_verify,11.1345,10.754999999999999,0.5805198330769972,10.724,12.005,48
Qwen2.5-7B,1,4096,15,target_verify,11.152423076923077,11.975,1.0757284507947023,9.533,12.009,52
Qwen2.5-7B,2,256,15,target_verify,9.81965625,9.85,0.1520363593470064,9.522,10.071,64
Qwen2.5-7B,2,512,15,target_verify,10.0354375,10.0095,0.2085647762039791,9.696,10.391,64
Qwen2.5-7B,2,1024,15,target_verify,10.408375,10.354,0.3284236489381028,9.999,11.062,56
Qwen2.5-7B,2,2048,15,target_verify,11.4720625,11.049,0.6400534220395327,11.034,12.412,32
Qwen2.5-7B,2,4096,15,target_verify,11.65345,12.398499999999999,0.9635012527768525,9.533,12.477,40
Qwen2.5-7B,4,256,15,target_verify,10.9078125,11.264,0.7715083119427978,9.534,11.543,64
Qwen2.5-7B,4,512,15,target_verify,11.207375,11.515,0.8479107938254556,9.68,12.043,64
Qwen2.5-7B,4,1024,15,target_verify,11.813642857142858,12.023,0.972448464230581,10.011,13.067,56
Qwen2.5-7B,4,2048,15,target_verify,13.68440625,13.05,0.9630512618043254,13.024,15.101,32
Qwen2.5-7B,4,4096,15,target_verify,13.41225,13.9985,1.9220329748498741,9.549,15.101,40
Qwen2.5-7B,8,256,15,target_verify,11.894265625,12.4485,1.3826136537822127,9.535,14.384,64
Qwen2.5-7B,8,512,15,target_verify,12.3670625,13.1025,1.5025527471395166,9.681,13.554,64
Qwen2.5-7B,8,1024,15,target_verify,12.892303571428572,13.435,1.4555067211317647,10.005,14.139,56
Qwen2.5-7B,8,2048,15,target_verify,14.55328125,14.128,0.660041798987981,14.089,15.548,32
Qwen2.5-7B,8,4096,15,target_verify,15.48345,15.509,2.4473172643340897,9.531,17.527,40
Qwen2.5-7B,16,256,15,target_verify,15.64490625,17.503,3.5274146282121976,9.529,18.288,64
Qwen2.5-7B,16,512,15,target_verify,16.172703124999998,18.117,3.704053132566941,9.679,18.742,64
Qwen2.5-7B,16,1024,15,target_verify,17.13264285714286,18.632,3.5745393825502325,10.003,19.725,56
Qwen2.5-7B,16,2048,15,target_verify,20.28296875,19.7035,0.956166454815539,19.669,21.815,32
Qwen2.5-7B,16,4096,15,target_verify,22.07275,21.804000000000002,5.305046082353804,9.542,26.765,40
Qwen2.5-7B,24,256,15,target_verify,22.482875,26.744500000000002,7.493083086611088,9.532,27.205,64
Qwen2.5-7B,24,512,15,target_verify,22.906125,27.1085,7.6279325903664486,9.691,27.71,64
Qwen2.5-7B,24,1024,15,target_verify,24.348964285714285,27.615499999999997,7.15996651328961,10.008,28.696,56
Qwen2.5-7B,24,2048,15,target_verify,29.038464285714287,28.673,0.8136099020730532,28.634,30.781,28
Qwen2.5-7B,24,4096,15,target_verify,28.14317857142857,32.58,8.875570154053419,9.534,33.112,28
Qwen2.5-7B,32,256,15,target_verify,27.22878125,33.0995,10.267412567939294,9.526,33.585,64
Qwen2.5-7B,32,512,15,target_verify,27.75690625,33.481,10.454218242912116,9.682,34.376,64
Qwen2.5-7B,32,1024,15,target_verify,29.455188679245282,34.292,10.053621198080062,10.001,36.003,53
Qwen2.5-7B,32,2048,15,target_verify,36.931444444444445,36.0185,1.537712518922075,35.969,39.359,18
Qwen2.5-7B,32,4096,15,target_verify,37.36810714285714,44.9635,13.489808755032612,9.532,46.031,28
Qwen2.5-7B,48,256,15,target_verify,36.590046875,45.7285,15.707224506455002,9.524,45.972,64
Qwen2.5-7B,48,512,15,target_verify,37.000953125,45.742999999999995,15.834832025742557,9.689,47.017,64
Qwen2.5-7B,48,1024,15,target_verify,39.17421153846154,46.737,15.26048654215827,10.003,48.81,52
Qwen2.5-7B,48,2048,15,target_verify,48.8185,48.813500000000005,0.027789795380187887,48.781,48.885,12
Qwen2.5-7B,48,4096,15,target_verify,49.0230625,62.0895,23.513025242671347,9.543,62.56,16
Qwen2.5-7B,64,256,15,target_verify,49.077234375,62.411,22.97589266811145,9.534,62.596,64
Qwen2.5-7B,64,512,15,target_verify,49.501484375,62.4135,23.112464760413143,9.679,63.86,64
Qwen2.5-7B,64,1024,15,target_verify,51.508538461538464,63.736999999999995,22.35611248385212,10.012,71.509,52
Qwen2.5-7B,64,2048,15,target_verify,66.44508333333333,66.442,0.04038554721979634,66.412,66.563,12
